Wall time,Step,Value
1625568914.8064566,1,0.0010014550061896443
1625569051.8303914,2,0.0010058194166049361
1625569187.994727,3,0.0010130919981747866
1625569325.604581,4,0.001023270539008081
1625569463.0934913,5,0.00103635189589113
1625569600.5415337,6,0.0010523321107029915
1625569736.8213024,7,0.0010712060611695051
1625569873.1430874,8,0.001092968275770545
1625570009.211385,9,0.0011176118860021234
1625570145.6899238,10,0.0011451294412836432
1625570281.7936997,11,0.0011755124432966113
1625570418.0697308,12,0.0012087516952306032
1625570554.2726853,13,0.0012448368361219764
1625570690.262754,14,0.0012837570393458009
1625570825.8903606,15,0.0013255001977086067
1625570961.4354422,16,0.001370053505524993
1625571097.062702,17,0.0014174034586176276
1625571232.5821133,18,0.0014675355050712824
1625571368.0526876,19,0.001520434278063476
1625571503.3481445,20,0.0015760835958644748
1625571638.6069794,21,0.0016344663454219699
1625571774.0620434,22,0.001695564715191722
1625571909.3634865,23,0.0017593599623069167
1625572044.4457984,24,0.0018258325289934874
1625572179.6552584,25,0.0018949620425701141
1625572314.9184167,26,0.0019667274318635464
1625572450.1380403,27,0.002041106577962637
1625572585.5926616,28,0.0021180768962949514
1625572721.0396726,29,0.0021976144053041935
1625572856.9138985,30,0.0022796953562647104
1625572997.512442,31,0.0023642939049750566
1625573135.2717948,32,0.002451384672895074
1625573282.7937255,33,0.002540940884500742
1625573419.6111183,34,0.002632934832945466
1625573557.5629196,35,0.0027273385785520077
1625573694.2555883,36,0.0028241232503205538
1625573834.7769892,37,0.0029232590459287167
1625573971.5243292,38,0.0030247156973928213
1625574108.3976402,39,0.0031284622382372618
1625574245.510947,40,0.003234466537833214
1625574382.63104,41,0.003342696465551853
1625574525.0487568,42,0.0034531187266111374
1625574664.6865523,43,0.003565699327737093
1625574801.6321688,44,0.003680404042825103
1625574938.7390447,45,0.003797197714447975
1625575075.2580626,46,0.003916044719517231
1625575212.4827118,47,0.004036908037960529
1625575349.870576,48,0.00415975134819746
1625575486.5962732,49,0.004284536466002464
1625575623.4771261,50,0.00441122567281127
1625575758.3435705,51,0.004539779853075743
1625575891.4029977,52,0.004670159891247749
1625576024.4018757,53,0.004802325740456581
1625576157.12,54,0.004936236422508955
1625576290.059278,55,0.005071851424872875
1625576422.8390057,56,0.005209129303693771
1625576556.5087283,57,0.0053480276837944984
1625576689.3099916,58,0.0054885041899979115
1625576822.257853,59,0.005630515981465578
1625576955.0438979,60,0.005774018820375204
1625577087.8711545,61,0.005918969865888357
1625577220.7480452,62,0.006065323483198881
1625577357.6663043,63,0.006213035900145769
1625577490.579724,64,0.006362061481922865
1625577623.3672335,65,0.006512354593724012
1625577756.021062,66,0.006663868669420481
1625577888.8492103,67,0.006816558539867401
1625578022.0938306,68,0.006970376241952181
1625578154.9424589,69,0.007125274743884802
1625578287.792584,70,0.007281207479536533
1625578420.6520154,71,0.007438126020133495
1625578553.7048597,72,0.007595982402563095
1625578686.508933,73,0.00775472866371274
1625578819.868312,74,0.007914314977824688
1625578953.0088363,75,0.008074694313108921
1625579085.9478235,76,0.008235815912485123
1625579218.7247744,77,0.008397631347179413
1625579351.3903518,78,0.008560090325772762
1625579484.3397317,79,0.008723144419491291
1625579617.6782343,80,0.00888674147427082
1625579750.3804312,81,0.009050833992660046
1625579882.8659945,82,0.009215369820594788
1625580015.325086,83,0.009380298666656017
1625580147.6364374,84,0.00954557117074728
1625580279.966144,85,0.009711136110126972
1625580412.457025,86,0.00987694226205349
1625580544.906812,87,0.010042939335107803
1625580677.3690119,88,0.01020907610654831
1625580809.6902723,89,0.010375302284955978
1625580941.9493918,90,0.010541566647589207
1625581074.2058883,91,0.010707818903028965
1625581206.4482286,92,0.010874006897211075
1625581338.7480736,93,0.011040080338716507
1625581471.0292666,94,0.011205988004803658
1625581603.3509703,95,0.011371679604053497
1625581735.7319474,96,0.011537104845046997
1625581868.1126933,97,0.011702211573719978
1625582000.4397855,98,0.011866950429975986
1625582133.008371,99,0.012031271122395992
1625582265.3632884,100,0.012195121496915817
1625582398.03854,101,0.012358454056084156
1625582530.7699916,102,0.01252121664583683
1625582663.2500048,103,0.012683359906077385
1625582795.650646,104,0.012844834476709366
1625582928.0564315,105,0.013005590997636318
1625583060.6608868,106,0.013165580108761787
1625583193.2742348,107,0.013324752449989319
1625583325.8786361,108,0.013483059592545033
1625583458.4552934,109,0.013640453107655048
1625583591.087702,110,0.013796884566545486
1625583723.648015,111,0.013952306471765041
1625583856.240123,112,0.014106671325862408
1625583988.8666418,113,0.014259930700063705
1625584121.3649046,114,0.014412038028240204
1625584253.8508558,115,0.014562947675585747
1625584386.4255953,116,0.014712612144649029
1625584519.038266,117,0.014860986731946468
1625584651.6062152,118,0.01500802580267191
1625584784.2097867,119,0.015153683722019196
1625584916.8323221,120,0.01529791671782732
1625585049.4125962,121,0.015440679155290127
1625585181.9848318,122,0.015581928193569183
1625585314.670036,123,0.015721620991826057
1625585447.3058946,124,0.01585971564054489
1625585579.7880833,125,0.015996167436242104
1625585712.2204194,126,0.01613093540072441
1625585844.6862469,127,0.01626397855579853
1625585977.090031,128,0.01639525592327118
1625586109.6574485,129,0.016524728387594223
1625586242.5977285,130,0.01665235497057438
1625586375.5137906,131,0.016778096556663513
1625586508.3284845,132,0.01690191589295864
1625586641.138042,133,0.01702377386391163
1625586774.0681226,134,0.01714363321661949
1625586907.0360205,135,0.017261458560824394
1625587039.9881427,136,0.017377210780978203
1625587172.9825547,137,0.01749085821211338
1625587305.9632664,138,0.017602363601326942
1625587438.9847605,139,0.017711695283651352
1625587571.8639276,140,0.017818816006183624
1625587704.832956,141,0.017923695966601372
1625587837.7796218,142,0.018026301637291908
1625587970.5906126,143,0.018126601353287697
1625588103.2372375,144,0.01822456531226635
1625588235.8139694,145,0.01832016184926033
1625588368.4977431,146,0.01841336488723755
1625588501.1611392,147,0.018504144623875618
1625588633.863861,148,0.01859247125685215
1625588766.5088286,149,0.018678318709135056
1625588899.1343498,150,0.018761660903692245
1625589031.7721415,151,0.01884247362613678
1625589164.261915,152,0.01892073079943657
1625589296.9044416,153,0.018996408209204674
1625589429.4952195,154,0.019069483503699303
1625589562.1364598,155,0.019139934331178665
1625589694.5700712,156,0.01920773647725582
1625589827.0618458,157,0.019272873178124428
1625589959.5699565,158,0.019335322082042694
1625590092.255287,159,0.019395066425204277
1625590225.0629008,160,0.019452083855867386
1625590358.2830253,161,0.019506359472870827
1625590491.4794955,162,0.019557876512408257
1625590624.5757127,163,0.01960662007331848
1625590757.766102,164,0.01965257339179516
1625590890.990913,165,0.019695723429322243
1625591024.070111,166,0.01973605714738369
1625591157.0195804,167,0.019773561507463455
1625591290.020979,168,0.019808223471045494
1625591422.9461212,169,0.01984003745019436
1625591555.9107308,170,0.019868988543748856
1625591688.8830552,171,0.019895069301128387
1625591821.9815035,172,0.019918274134397507
1625591955.016987,173,0.019938591867685318
1625592087.663764,174,0.019956020638346672
1625592220.4185467,175,0.019970551133155823
1625592353.1024864,176,0.01998218148946762
1625592485.1386616,177,0.019990907981991768
1625592617.221446,178,0.019996726885437965
1625592749.3865976,179,0.019999636337161064
1625592881.5389016,180,0.019999930635094643
1625593013.8106654,181,0.019999371841549873
1625593145.9504673,182,0.019998256117105484
1625593278.0547488,183,0.019996581599116325
1625593410.2402308,184,0.019994350150227547
1625593542.357939,185,0.019991559907794
1625593674.4833543,186,0.01998821273446083
1625593806.7785559,187,0.019984306767582893
1625593939.295326,188,0.019979845732450485
1625594071.7692087,189,0.019974825903773308
1625594204.3723316,190,0.01996925100684166
1625594336.9402328,191,0.019963117316365242
1625594469.5030093,192,0.019956430420279503
1625594602.0465188,193,0.019949186593294144
1625594734.6027408,194,0.019941387698054314
1625594867.1086435,195,0.019933033734560013
1625594999.636457,196,0.01992412470281124
1625595132.60988,197,0.019914662465453148
1625595265.5826676,198,0.019904647022485733
1625595398.400398,199,0.019894078373908997
1625595531.1216915,200,0.019882958382368088
1625595663.8013265,201,0.019871287047863007
1625595796.4806676,202,0.019859062507748604
1625595929.2846837,203,0.019846290349960327
1625596061.9791648,204,0.019832966849207878
1625596194.6775389,205,0.019819095730781555
1625596327.3819692,206,0.01980467699468136
1625596460.2172356,207,0.019789710640907288
1625596593.1302948,208,0.019774198532104492
1625596725.9676218,209,0.019758138805627823
1625596858.8258562,210,0.019741537049412727
1625596991.5212333,211,0.019724389538168907
1625597124.281445,212,0.01970669999718666
1625597256.9096491,213,0.019688470289111137
1625597389.5083048,214,0.019669698551297188
1625597522.230257,215,0.01965038664638996
1625597654.835254,216,0.019630538299679756
1625597787.3982377,217,0.019610149785876274
1625597919.8827457,218,0.019589226692914963
1625598052.6240833,219,0.019567769020795822
1625598185.6158578,220,0.019545776769518852
1625598318.6475642,221,0.019523249939084053
1625598451.6358232,222,0.019500194117426872
1625598584.634552,223,0.01947660744190216
1625598717.6157627,224,0.019452491775155067
1625598850.646408,225,0.019427848979830742
1625598983.5581994,226,0.019402679055929184
1625599116.4863935,227,0.019376985728740692
1625599249.5436697,228,0.019350768998265266
1625599382.5387719,229,0.019324030727148056
1625599515.5467205,230,0.01929677091538906
1625599648.4905875,231,0.01926899328827858
1625599780.9910755,232,0.019240697845816612
1625599913.5976434,233,0.019211888313293457
1625600046.3247597,234,0.019182562828063965
1625600178.9041488,235,0.019152726978063583
1625600311.5030162,236,0.019122378900647163
1625600444.07193,237,0.019091522321105003
1625600576.7285004,238,0.019060157239437103
1625600709.491487,239,0.01902828738093376
1625600842.1655533,240,0.018995914608240128
1625600974.7191489,241,0.01896304078400135
1625601107.2657533,242,0.01892966404557228
1625601239.7400823,243,0.018895791843533516
1625601372.0263793,244,0.018861422315239906
1625601504.5300157,245,0.0188265573233366
1625601637.0091822,246,0.0187912005931139
1625601769.5935822,247,0.01875535398721695
1625601902.1642778,248,0.018719017505645752
1625602034.6125846,249,0.018682196736335754
1625602167.0924847,250,0.018644889816641808
1625602299.4014285,251,0.01860710047185421
1625602431.7962115,252,0.01856883242726326
1625602564.1452982,253,0.018530085682868958
1625602696.6268728,254,0.018490862101316452
1625602828.914488,255,0.01845116727054119
1625602961.236111,256,0.018410999327898026
1625603093.607195,257,0.018370361998677254
1625603225.8839521,258,0.018329257145524025
1625603358.2455156,259,0.018287690356373787
1625603490.6908898,260,0.01824565790593624
1625603623.184421,261,0.018203167244791985
1625603755.7223396,262,0.018160220235586166
1625603888.2477524,263,0.018116816878318787
1625604020.7562752,264,0.018072960898280144
1625604153.233706,265,0.018028654158115387
1625604285.8242664,266,0.017983898520469666
1625604418.2718377,267,0.017938699573278427
1625604550.8217723,268,0.017893057316541672
1625604683.2549741,269,0.017846975475549698
1625604815.748794,270,0.017800454050302505
1625604948.244254,271,0.017753498628735542
1625605080.970857,272,0.017706111073493958
1625605213.843931,273,0.0176582932472229
1625605346.7341447,274,0.01761004887521267
1625605479.690762,275,0.017561379820108414
1625605612.5646365,276,0.017512289807200432
1625605745.529227,277,0.017462780699133873
1625605878.407603,278,0.017412854358553886
1625606011.0721805,279,0.01736251637339592
1625606143.874998,280,0.017311766743659973
1625606276.6678991,281,0.017260609194636345
1625606409.461588,282,0.017209047451615334
1625606542.2961066,283,0.01715708337724209
1625606675.2763739,284,0.017104720696806908
1625606808.1973484,285,0.01705196127295494
1625606941.1480162,286,0.016998808830976486
1625607074.0750418,287,0.016945267096161842
1625607207.4066355,288,0.01689133606851101
1625607340.3229043,289,0.016837023198604584
1625607473.0372798,290,0.016782328486442566
1625607605.5877335,291,0.016727255657315254
1625607737.867979,292,0.016671806573867798
1625607870.3831093,293,0.016615986824035645
1625608002.9262764,294,0.016559798270463943
1625608135.4976447,295,0.016503244638442993
1625608268.0893772,296,0.016446327790617943
1625608400.6211712,297,0.01638905145227909
1625608533.1641493,298,0.016331419348716736
1625608665.7286406,299,0.016273435205221176
1625608798.2990918,300,0.01621510088443756
1625608930.7621741,301,0.01615641824901104
1625609063.1264098,302,0.01609739474952221
1625609195.4257028,303,0.01603803224861622
1625609327.6770725,304,0.015978330746293068
1625609460.636439,305,0.015918297693133354
1625609593.0975664,306,0.015857934951782227
1625609725.5599174,307,0.015797246247529984
1625609858.19748,308,0.015736233443021774
1625609990.7872634,309,0.015674902126193047
1625610123.677678,310,0.01561325415968895
1625610256.575034,311,0.015551294200122356
1625610389.0611427,312,0.015489024110138416
1625610521.5522485,313,0.015426448546350002
1625610653.9976845,314,0.015363571234047413
1625610786.3620968,315,0.015300394967198372
1625610918.9922826,316,0.015236923471093178
1625611051.4776833,317,0.015173160471022129
1625611183.952053,318,0.01510910876095295
1625611316.8727365,319,0.015044772997498512
1625611449.838054,320,0.014980156905949116
1625611582.8501692,321,0.014915263280272484
1625611715.6768482,322,0.014850095845758915
1625611848.556415,323,0.014784658327698708
1625611981.5001838,324,0.014718955382704735
1625612114.1943746,325,0.014652988873422146
1625612247.4471025,326,0.014586763456463814
1625612380.3894522,327,0.014520283788442612
1625612513.2348664,328,0.014453551732003689
1625612646.0890791,329,0.014386571943759918
1625612778.9652565,330,0.014319348149001598
1625612911.838706,331,0.014251884073019028
1625613044.6916373,332,0.014184183441102505
1625613177.5780423,333,0.014116250909864902
1625613310.436253,334,0.01404808834195137
1625613443.4426386,335,0.013979701325297356
1625613576.2256472,336,0.013911092653870583
1625613708.70731,337,0.013842266984283924
1625613841.3269045,338,0.013773228041827679
1625613973.8961904,339,0.01370397862046957
1625614106.5382137,340,0.013634523376822472
1625614239.205406,341,0.013564866967499256
1625614371.8991604,342,0.013495012186467648
1625614504.481736,343,0.013424962759017944
1625614637.1095624,344,0.01335472334176302
1625614769.653499,345,0.013284297659993172
1625614902.1293278,346,0.0132136894389987
1625615034.8440874,347,0.013142903335392475
1625615167.3507543,348,0.013071942143142223
1625615299.7465403,349,0.013000811450183392
1625615432.1581097,350,0.012929513119161129
1625615564.4193106,351,0.012858052738010883
1625615696.7032924,352,0.012786434032022953
1625615828.9970381,353,0.012714660726487637
1625615961.2676861,354,0.012642737478017807
1625616093.6199641,355,0.012570667080581188
1625616226.0852385,356,0.012498454190790653
1625616358.534208,357,0.0124261025339365
