Wall time,Step,Value
1631625697.3142264,82,0.004927999805659056
1631625819.9378586,83,0.004982000216841698
1631625943.231363,84,0.004964000079780817
1631626062.0459454,85,0.004910000134259462
1631626178.2114015,86,0.004856000188738108
1631626294.8823142,87,0.004801999777555466
1631626411.0010004,88,0.004747999832034111
1631626527.0521367,89,0.004693999886512756
1631626643.0915766,90,0.004639999940991402
1631626791.687625,91,0.004585999995470047
1631626909.3569477,92,0.004532000049948692
1631627035.1548796,93,0.004478000104427338
1631627155.2053115,94,0.004424000158905983
1631627270.9255028,95,0.004370000213384628
1631627386.6832461,96,0.004315999802201986
1631627502.3373036,97,0.004261999856680632
1631627626.8363507,98,0.004207999911159277
1631627750.620958,99,0.004153999965637922
1631627875.0242817,100,0.004100000020116568
1631628019.7274008,101,0.004046000074595213
1631628143.3949835,102,0.003992000129073858
1631628267.1368864,103,0.003938000183552504
1631628391.2115457,104,0.0038840000052005053
1631628509.1715395,105,0.0038300000596791506
1631628625.4233966,106,0.003776000114157796
1631628741.6902032,107,0.0037219999358057976
1631628858.501776,108,0.003667999990284443
1631628974.81531,109,0.0036140000447630882
1631629091.5755439,110,0.0035600000992417336
1631629236.5980885,111,0.0035059999208897352
1631629361.5033433,112,0.0034519999753683805
1631629485.3195953,113,0.003398000029847026
1631629604.2012167,114,0.003344000084325671
1631629719.789342,115,0.003289999905973673
1631629835.3394802,116,0.003235999960452318
1631629950.8493707,117,0.0031820000149309635
1631630066.737808,118,0.003128000069409609
1631630183.7243257,119,0.0030739998910576105
1631630298.9944718,120,0.003019999945536256
1631630435.0531676,121,0.002966000000014901
1631630550.9134688,122,0.0029120000544935465
1631630666.6205482,123,0.002858000108972192
1631630782.8509572,124,0.0028039999306201935
1631630898.701244,125,0.002749999985098839
1631631016.135553,126,0.002696000039577484
1631631131.9265246,127,0.0026420000940561295
1631631247.8923223,128,0.002587999915704131
1631631363.757602,129,0.0025339999701827765
1631631479.5390182,130,0.0024800000246614218
1631631615.5636172,131,0.002426000079140067
1631631731.7461932,132,0.0023719999007880688
1631631847.8427556,133,0.002317999955266714
1631631963.8734772,134,0.0022640000097453594
1631632079.7256649,135,0.0022100000642240047
1631632195.5647295,136,0.0021559998858720064
1631632312.0649736,137,0.0021019999403506517
1631632428.27042,138,0.002047999994829297
1631632544.3234448,139,0.0019940000493079424
1631632660.4821692,140,0.0019399999873712659
1631632796.506096,141,0.0018860000418499112
1631632912.2856305,142,0.0018319999799132347
1631633027.8326664,143,0.00177800003439188
1631633143.7911322,144,0.0017239999724552035
1631633259.4499526,145,0.0016700000269338489
1631633375.6507273,146,0.0016159999649971724
1631633492.9877849,147,0.0015620000194758177
1631633610.1802235,148,0.0015079999575391412
1631633728.6655035,149,0.0014540000120177865
1631633847.969976,150,0.00139999995008111
1631633997.9339504,151,0.0013460000045597553
1631634123.685284,152,0.0012919999426230788
1631634250.4980667,153,0.0012379999971017241
1631634370.5402293,154,0.0011840000515803695
1631634489.0156503,155,0.001129999989643693
1631634608.9308627,156,0.0010760000441223383
1631634726.2294528,157,0.0010219999821856618
1631634868.2860436,158,0.0009679999784566462
1631635023.1537373,159,0.0009139999747276306
1631635171.1383097,160,0.000859999970998615
1631635315.9001787,161,0.0008060000254772604
1631635433.8494008,162,0.0007520000217482448
1631635551.6118987,163,0.0006980000180192292
1631635668.849614,164,0.0006440000142902136
1631635793.3562665,165,0.000590000010561198
1631635919.9329104,166,0.0005360000068321824
1631636045.537984,167,0.0005179999861866236
1631636166.6409442,168,0.0005719999899156392
1631636284.3187451,169,0.0006259999936446548
1631636402.9241912,170,0.0006799999973736703
1631636557.0919511,171,0.0007340000011026859
1631636682.621746,172,0.0007880000048317015
1631636803.1015353,173,0.0008420000085607171
1631636921.3284976,174,0.0008960000122897327
1631637038.433079,175,0.0009500000160187483
1631637155.7453532,176,0.001003999961540103
1631637273.4346342,177,0.0010580000234767795
1631637390.6461494,178,0.0011119999689981341
1631637507.3825896,179,0.0011660000309348106
1631637627.0592973,180,0.0012199999764561653
1631637779.2506466,181,0.0012740000383928418
1631637905.2163286,182,0.0013279999839141965
1631638029.3001378,183,0.001382000045850873
1631638147.3214746,184,0.0014359999913722277
1631638264.4290164,185,0.0014900000533089042
1631638382.025756,186,0.0015439999988302588
1631638498.9880955,187,0.0015979999443516135
1631638616.0301723,188,0.00165200000628829
1631638729.689099,189,0.0017059999518096447
1631638852.6768138,190,0.0017600000137463212
1631639006.533052,191,0.0018139999592676759
1631639129.7114108,192,0.0018680000212043524
1631639252.5684843,193,0.001921999966725707
1631639369.8133268,194,0.0019759999122470617
1631639486.4148455,195,0.00203000009059906
1631639603.2776403,196,0.0020840000361204147
1631639720.4368076,197,0.0021379999816417694
1631639837.6474388,198,0.002191999927163124
1631639953.8143358,199,0.0022460001055151224
1631640078.2500267,200,0.002300000051036477
1631640230.6563103,201,0.0023539999965578318
1631640351.5292292,202,0.0024079999420791864
1631640470.5231671,203,0.002461999887600541
1631640587.0236053,204,0.0025160000659525394
1631640703.721173,205,0.002570000011473894
1631640820.312813,206,0.002623999956995249
1631640937.5785365,207,0.0026779999025166035
1631641053.4617374,208,0.002732000080868602
1631641173.1109595,209,0.0027860000263899565
1631641298.0681517,210,0.002839999971911311
1631641451.0012524,211,0.002893999917432666
1631641570.644252,212,0.002948000095784664
1631641688.391743,213,0.003002000041306019
1631641805.1096694,214,0.0030559999868273735
1631641921.6724906,215,0.003109999932348728
1631642038.7901893,216,0.0031640001107007265
1631642156.215468,217,0.003218000056222081
1631642269.4161916,218,0.003272000001743436
1631642394.8437786,219,0.0033259999472647905
1631642520.2272897,220,0.003379999892786145
1631642669.818354,221,0.0034340000711381435
1631642790.6736944,222,0.003488000016659498
1631642907.819033,223,0.003541999962180853
1631643025.2160726,224,0.0035959999077022076
1631643142.4586582,225,0.003650000086054206
1631643259.437357,226,0.0037040000315755606
1631643377.2510915,227,0.0037579999770969152
1631643493.871043,228,0.00381199992261827
1631643620.4892838,229,0.0038660001009702682
1631643745.6596305,230,0.003920000046491623
1631643896.162508,231,0.003973999992012978
1631644012.7797418,232,0.004027999937534332
1631644129.6814964,233,0.004081999883055687
1631644245.8643122,234,0.004135999828577042
1631644362.4977288,235,0.004189999774098396
1631644478.9855168,236,0.004244000185281038
1631644595.7087402,237,0.004298000130802393
1631644715.2449841,238,0.004352000076323748
1631644839.5415404,239,0.004406000021845102
1631644959.365508,240,0.004459999967366457
1631645110.7138937,241,0.004513999912887812
1631645231.0862474,242,0.004567999858409166
1631645348.8840256,243,0.004621999803930521
1631645465.4702513,244,0.004676000215113163
1631645583.0602226,245,0.004730000160634518
1631645699.860008,246,0.004784000106155872
1631645813.632577,247,0.004838000051677227
1631645939.2111819,248,0.004891999997198582
1631646064.3062878,249,0.004945999942719936
1631646183.970457,250,0.004999999888241291
1631646333.1519084,251,0.004945999942719936
1631646454.0506527,252,0.004891999997198582
1631646571.1261861,253,0.004838000051677227
1631646688.224597,254,0.004784000106155872
1631646805.1307487,255,0.004730000160634518
1631646922.6062331,256,0.004676000215113163
1631647039.1437368,257,0.004621999803930521
1631647164.5947716,258,0.004567999858409166
1631647291.1074355,259,0.004513999912887812
1631647408.436379,260,0.004459999967366457
1631647556.3840375,261,0.004406000021845102
1631647676.517564,262,0.004352000076323748
1631647793.4255056,263,0.004298000130802393
1631647910.361409,264,0.004244000185281038
1631648027.152141,265,0.004189999774098396
1631648144.036109,266,0.004135999828577042
1631648263.2410114,267,0.004081999883055687
1631648389.1908796,268,0.004027999937534332
1631648510.7853854,269,0.003973999992012978
1631648627.59032,270,0.003920000046491623
1631648778.5200682,271,0.0038660001009702682
1631648896.1247802,272,0.00381199992261827
1631649013.7599406,273,0.0037579999770969152
1631649130.3768463,274,0.0037040000315755606
1631649247.8253314,275,0.003650000086054206
1631649361.4102833,276,0.0035959999077022076
1631649484.339861,277,0.003541999962180853
1631649609.4271097,278,0.003488000016659498
1631649730.444301,279,0.0034340000711381435
1631649851.274018,280,0.003379999892786145
1631650002.5439992,281,0.0033259999472647905
1631650119.711994,282,0.003272000001743436
1631650236.6629248,283,0.003218000056222081
1631650353.7486107,284,0.0031640001107007265
1631650471.0195737,285,0.003109999932348728
1631650586.8680918,286,0.0030559999868273735
1631650712.4805815,287,0.003002000041306019
1631650836.724443,288,0.002948000095784664
1631650953.4102058,289,0.002893999917432666
1631651070.119769,290,0.002839999971911311
1631651220.3850508,291,0.0027860000263899565
1631651337.1489823,292,0.002732000080868602
1631651453.7916563,293,0.0026779999025166035
1631651571.4419613,294,0.002623999956995249
1631651687.6892517,295,0.002570000011473894
1631651805.3689039,296,0.0025160000659525394
1631651928.0675812,297,0.002461999887600541
1631652049.0897498,298,0.0024079999420791864
1631652165.2252977,299,0.0023539999965578318
1631652281.3166792,300,0.002300000051036477
1631652429.425588,301,0.0022460001055151224
1631652545.3895206,302,0.002191999927163124
1631652661.436152,303,0.0021379999816417694
1631652777.236021,304,0.0020840000361204147
1631652889.1837652,305,0.00203000009059906
1631653013.2200408,306,0.0019759999122470617
1631653136.5727017,307,0.001921999966725707
1631653254.975232,308,0.0018680000212043524
1631653370.8113625,309,0.0018139999592676759
1631653488.050502,310,0.0017600000137463212
1631653636.798673,311,0.0017059999518096447
1631653754.7021425,312,0.00165200000628829
1631653870.9091852,313,0.0015979999443516135
1631653986.9527702,314,0.0015439999988302588
1631654103.3039734,315,0.0014900000533089042
1631654227.0264091,316,0.0014359999913722277
1631654351.3772342,317,0.001382000045850873
1631654467.3547816,318,0.0013279999839141965
1631654582.9948056,319,0.0012740000383928418
1631654699.079698,320,0.0012199999764561653
1631654846.3972428,321,0.0011660000309348106
1631654962.970208,322,0.0011119999689981341
1631655078.8569338,323,0.0010580000234767795
1631655194.5148518,324,0.001003999961540103
1631655312.5415993,325,0.0009500000160187483
1631655436.6453118,326,0.0008960000122897327
1631655557.1570494,327,0.0008420000085607171
1631655673.1352458,328,0.0007880000048317015
1631655788.5869079,329,0.0007340000011026859
1631655904.0723603,330,0.0006799999973736703
1631656052.4887004,331,0.0006259999936446548
1631656168.4133475,332,0.0005719999899156392
1631656284.4075522,333,0.0005179999861866236
1631656396.4534955,334,0.0005360000068321824
1631656519.8299248,335,0.000590000010561198
1631656643.891479,336,0.0006440000142902136
1631656761.9781406,337,0.0006980000180192292
1631656878.480792,338,0.0007520000217482448
1631656994.290341,339,0.0008060000254772604
1631657110.1981966,340,0.000859999970998615
1631657258.5895393,341,0.0009139999747276306
1631657374.4789817,342,0.0009679999784566462
1631657490.567545,343,0.0010219999821856618
1631657605.3886387,344,0.0010760000441223383
1631657729.651375,345,0.001129999989643693
1631657853.873759,346,0.0011840000515803695
1631657969.73128,347,0.0012379999971017241
1631658085.7300808,348,0.0012919999426230788
1631658201.5094385,349,0.0013460000045597553
1631658317.6720395,350,0.00139999995008111
1631658464.8064537,351,0.0014540000120177865
1631658579.8912237,352,0.0015079999575391412
1631658696.385316,353,0.0015620000194758177
1631658815.3862493,354,0.0016159999649971724
1631658939.5158281,355,0.0016700000269338489
1631659065.8354733,356,0.0017239999724552035
1631659184.8252192,357,0.00177800003439188
1631659303.5248032,358,0.0018319999799132347
1631659421.4945457,359,0.0018860000418499112
1631659539.0392857,360,0.0019399999873712659
1631659690.8392794,361,0.0019940000493079424
1631659812.8851645,362,0.002047999994829297
1631659930.467549,363,0.0021019999403506517
1631660055.654042,364,0.0021559998858720064
1631660178.8199506,365,0.0022100000642240047
1631660301.214795,366,0.0022640000097453594
1631660421.038445,367,0.002317999955266714
1631660539.9275835,368,0.0023719999007880688
1631660659.2814682,369,0.002426000079140067
1631660778.85356,370,0.0024800000246614218
1631660928.56735,371,0.0025339999701827765
1631661053.3741944,372,0.002587999915704131
1631661169.358892,373,0.0026420000940561295
1631661291.620578,374,0.002696000039577484
1631661416.9378128,375,0.002749999985098839
1631661541.7097974,376,0.0028039999306201935
1631661666.8878036,377,0.002858000108972192
1631661786.4404502,378,0.0029120000544935465
1631661907.3725429,379,0.002966000000014901
1631662026.803106,380,0.003019999945536256
1631662173.2184992,381,0.0030739998910576105
1631662295.5653963,382,0.003128000069409609
1631662416.9820044,383,0.0031820000149309635
1631662542.6107354,384,0.003235999960452318
1631662668.5609307,385,0.003289999905973673
1631662794.1802585,386,0.003344000084325671
1631662913.4556043,387,0.003398000029847026
1631663032.8483934,388,0.0034519999753683805
1631663154.3327446,389,0.0035059999208897352
1631663272.8659391,390,0.0035600000992417336
1631663418.836554,391,0.0036140000447630882
1631663538.4391212,392,0.003667999990284443
1631663658.549224,393,0.0037219999358057976
1631663783.8573334,394,0.003776000114157796
1631663907.4253428,395,0.0038300000596791506
1631664027.3990932,396,0.0038840000052005053
1631664149.8019636,397,0.003938000183552504
1631664271.5957632,398,0.003992000129073858
1631664393.3833053,399,0.004046000074595213
1631664512.7659233,400,0.004100000020116568
1631664664.4261749,401,0.004153999965637922
1631664787.7883873,402,0.004207999911159277
1631664912.116597,403,0.004261999856680632
1631665037.6756442,404,0.004315999802201986
1631665161.3055816,405,0.004370000213384628
1631665280.621067,406,0.004424000158905983
1631665395.972376,407,0.004478000104427338
1631665514.807929,408,0.004532000049948692
1631665632.6265078,409,0.004585999995470047
1631665751.4703624,410,0.004639999940991402
1631665900.5792828,411,0.004693999886512756
1631666022.154916,412,0.004747999832034111
1631666145.0616562,413,0.004801999777555466
1631666270.9063928,414,0.004856000188738108
1631666389.9996479,415,0.004910000134259462
1631666511.1748495,416,0.004964000079780817
1631666628.6150787,417,0.004982000216841698
1631666746.2045643,418,0.004927999805659056
1631666865.307375,419,0.004873999860137701
1631666983.876902,420,0.004819999914616346
1631667128.7615085,421,0.004765999969094992
1631667253.5804045,422,0.004712000023573637
1631667380.8016658,423,0.004658000078052282
1631667506.181037,424,0.004604000132530928
1631667625.8806682,425,0.004550000187009573
1631667747.35225,426,0.004495999775826931
1631667866.1493754,427,0.004441999830305576
1631667984.8297124,428,0.004387999884784222
1631668106.0910692,429,0.004333999939262867
1631668226.5447402,430,0.004279999993741512
1631668371.9923382,431,0.004226000048220158
1631668495.324043,432,0.004172000102698803
1631668620.2186532,433,0.004118000157177448
1631668745.7530823,434,0.004064000211656094
1631668869.5316205,435,0.004009999800473452
1631668989.1232777,436,0.003955999854952097
1631669107.7365983,437,0.0039019999094307423
1631669228.9367678,438,0.0038479999639093876
1631669348.2281644,439,0.003794000018388033
1631669470.636419,440,0.0037400000728666782
1631669615.5924551,441,0.00368599989451468
1631669739.7604232,442,0.0036319999489933252
1631669863.7036037,443,0.0035780000034719706
1631669989.937353,444,0.003524000057950616
1631670112.6149468,445,0.003470000112429261
1631670232.0305471,446,0.003415999934077263
1631670348.8401663,447,0.003361999988555908
1631670464.5549977,448,0.0033080000430345535
1631670579.9706626,449,0.003254000097513199
1631670695.2912269,450,0.0031999999191612005
1631670831.200891,451,0.003145999973639846
1631670946.621675,452,0.003092000028118491
1631671062.1219246,453,0.0030380000825971365
1631671177.686074,454,0.002983999904245138
1631671293.5078592,455,0.0029299999587237835
1631671409.4170141,456,0.002876000013202429
1631671524.2092798,457,0.002822000067681074
1631671640.4394433,458,0.002767999889329076
1631671756.2048056,459,0.002713999943807721
1631671871.4678106,460,0.0026599999982863665
1631672012.0458202,461,0.002606000052765012
1631672136.2050023,462,0.002552000107243657
1631672262.9310024,463,0.0024979999288916588
1631672386.9503431,464,0.002443999983370304
1631672506.1640766,465,0.0023900000378489494
1631672629.2705445,466,0.0023360000923275948
1631672752.5767663,467,0.0022819999139755964
1631672876.1269886,468,0.0022279999684542418
1631672991.9647276,469,0.002174000022932887
1631673106.127303,470,0.0021200000774115324
1631673257.5575516,471,0.002065999899059534
1631673380.436743,472,0.0020119999535381794
1631673501.5173702,473,0.0019580000080168247
1631673617.2617908,474,0.0019039999460801482
1631673732.490122,475,0.0018500000005587935
1631673848.1845407,476,0.0017960000550374389
1631673963.4679618,477,0.0017419999931007624
1631674078.431824,478,0.0016880000475794077
1631674193.270724,479,0.0016339999856427312
1631674311.2124119,480,0.0015800000401213765
1631674461.886458,481,0.0015259999781847
1631674585.3343563,482,0.0014720000326633453
1631674703.895893,483,0.0014179999707266688
1631674819.5797932,484,0.0013640000252053142
1631674936.3996155,485,0.0013099999632686377
1631675055.9059637,486,0.001256000017747283
1631675171.9391263,487,0.0012019999558106065
1631675290.1144466,488,0.0011480000102892518
1631675406.8385801,489,0.0010939999483525753
1631675531.0622754,490,0.0010400000028312206
1631675682.1699946,491,0.000986000057309866
1631675798.1630988,492,0.0009319999953731894
1631675914.1670809,493,0.0008779999916441739
1631676029.3950057,494,0.0008239999879151583
1631676144.481977,495,0.0007699999841861427
1631676260.6445942,496,0.0007159999804571271
1631676375.9169674,497,0.0006619999767281115
1631676491.356129,498,0.0006079999729990959
1631676608.1888528,499,0.0005540000274777412
1631676730.6741495,500,0.0005000000237487257
1631676880.1058166,501,0.0005540000274777412
1631676997.9716873,502,0.0006079999729990959
1631677113.4649663,503,0.0006619999767281115
1631677228.7594118,504,0.0007159999804571271
1631677344.0662222,505,0.0007699999841861427
1631677459.62882,506,0.0008239999879151583
1631677575.5383484,507,0.0008779999916441739
1631677691.4024189,508,0.0009319999953731894
1631677808.8600798,509,0.000986000057309866
1631677931.6761792,510,0.0010400000028312206
1631678081.6332173,511,0.0010939999483525753
1631678199.9407313,512,0.0011480000102892518
1631678315.5019763,513,0.0012019999558106065
1631678431.0833404,514,0.001256000017747283
1631678547.3312807,515,0.0013099999632686377
1631678663.4507756,516,0.0013640000252053142
1631678779.0524535,517,0.0014179999707266688
1631678893.7060404,518,0.0014720000326633453
1631679017.4367154,519,0.0015259999781847
1631679141.02262,520,0.0015800000401213765
1631679289.0716245,521,0.0016339999856427312
1631679404.202523,522,0.0016880000475794077
1631679519.340196,523,0.0017419999931007624
1631679640.1973588,524,0.0017960000550374389
1631679756.2279773,525,0.0018500000005587935
1631679872.5478346,526,0.0019039999460801482
1631679989.0494103,527,0.0019580000080168247
1631680106.3445127,528,0.0020119999535381794
1631680229.678433,529,0.002065999899059534
1631680351.3292117,530,0.0021200000774115324
1631680498.3817658,531,0.002174000022932887
1631680614.093835,532,0.0022279999684542418
1631680729.763699,533,0.0022819999139755964
1631680844.9024706,534,0.0023360000923275948
1631680969.820422,535,0.0023900000378489494
1631681093.628238,536,0.002443999983370304
1631681212.7083554,537,0.0024979999288916588
1631681336.2412462,538,0.002552000107243657
1631681459.1002553,539,0.002606000052765012
1631681579.6524882,540,0.0026599999982863665
1631681727.9096649,541,0.002713999943807721
1631681843.3986466,542,0.002767999889329076
1631681959.690203,543,0.002822000067681074
1631682075.2559483,544,0.002876000013202429
1631682191.4118485,545,0.0029299999587237835
1631682307.1094043,546,0.002983999904245138
1631682420.9097779,547,0.0030380000825971365
1631682544.633164,548,0.003092000028118491
1631682668.1314075,549,0.003145999973639846
1631682783.4468303,550,0.0031999999191612005
1631682930.5954568,551,0.003254000097513199
1631683046.0704095,552,0.0033080000430345535
1631683161.27515,553,0.003361999988555908
1631683276.786446,554,0.003415999934077263
1631683392.1841793,555,0.003470000112429261
1631683507.8807123,556,0.003524000057950616
1631683625.60313,557,0.0035780000034719706
1631683749.0012882,558,0.0036319999489933252
1631683869.3638449,559,0.00368599989451468
1631683984.7711327,560,0.0037400000728666782
1631684132.7850878,561,0.003794000018388033
1631684248.1798677,562,0.0038479999639093876
1631684363.7341554,563,0.0039019999094307423
1631684480.4829693,564,0.003955999854952097
1631684596.8509555,565,0.004009999800473452
1631684709.049433,566,0.004064000211656094
1631684832.4912524,567,0.004118000157177448
1631684956.0238004,568,0.004172000102698803
1631685074.5290618,569,0.004226000048220158
1631685189.9737988,570,0.004279999993741512
1631685338.2997003,571,0.004333999939262867
1631685460.0778503,572,0.004387999884784222
1631685582.7394133,573,0.004441999830305576
1631685705.1420543,574,0.004495999775826931
1631685825.076389,575,0.004550000187009573
1631685942.7249367,576,0.004604000132530928
1631686065.5379336,577,0.004658000078052282
1631686186.4257119,578,0.004712000023573637
1631686302.526213,579,0.004765999969094992
1631686418.2288795,580,0.004819999914616346
1631686567.3134599,581,0.004873999860137701
1631686682.351744,582,0.004927999805659056
1631686798.04497,583,0.004982000216841698
1631686913.9490428,584,0.004964000079780817
1631687026.0520046,585,0.004910000134259462
1631687148.5705261,586,0.004856000188738108
1631687272.6408057,587,0.004801999777555466
1631687391.0439663,588,0.004747999832034111
1631687506.322217,589,0.004693999886512756
1631687621.275872,590,0.004639999940991402
1631687770.1444445,591,0.004585999995470047
1631687886.3560996,592,0.004532000049948692
1631688002.2414815,593,0.004478000104427338
1631688117.6147711,594,0.004424000158905983
1631688232.2529333,595,0.004370000213384628
1631688355.669626,596,0.004315999802201986
1631688478.5466473,597,0.004261999856680632
1631688595.0834768,598,0.004207999911159277
1631688710.9788728,599,0.004153999965637922
1631688826.6273582,600,0.004100000020116568
1631688973.1342432,601,0.004046000074595213
1631689089.3353524,602,0.003992000129073858
1631689205.4253106,603,0.003938000183552504
1631689321.8304584,604,0.0038840000052005053
1631689440.200709,605,0.0038300000596791506
1631689563.1456997,606,0.003776000114157796
1631689683.6112154,607,0.0037219999358057976
1631689799.5676737,608,0.003667999990284443
1631689915.727386,609,0.0036140000447630882
1631690031.2521162,610,0.0035600000992417336
1631690179.0286274,611,0.0035059999208897352
1631690294.8548715,612,0.0034519999753683805
1631690410.4597557,613,0.003398000029847026
1631690523.252666,614,0.003344000084325671
1631690647.2822099,615,0.003289999905973673
1631690771.2707102,616,0.003235999960452318
1631690895.6953542,617,0.0031820000149309635
1631691018.8155966,618,0.003128000069409609
1631691141.9794226,619,0.0030739998910576105
1631691262.8961217,620,0.003019999945536256
1631691410.1666603,621,0.002966000000014901
1631691525.5890098,622,0.0029120000544935465
1631691641.685536,623,0.002858000108972192
1631691760.3212452,624,0.0028039999306201935
1631691883.539067,625,0.002749999985098839
1631692004.55061,626,0.002696000039577484
1631692129.2174215,627,0.0026420000940561295
1631692253.3647842,628,0.002587999915704131
1631692376.8607256,629,0.0025339999701827765
1631692495.8615866,630,0.0024800000246614218
1631692651.0063927,631,0.002426000079140067
1631692770.944786,632,0.0023719999007880688
1631692892.4250839,633,0.002317999955266714
1631693020.3250687,634,0.0022640000097453594
1631693141.5413768,635,0.0022100000642240047
1631693257.760934,636,0.0021559998858720064
1631693373.5579612,637,0.0021019999403506517
1631693490.588297,638,0.002047999994829297
1631693606.3792913,639,0.0019940000493079424
1631693722.4089925,640,0.0019399999873712659
1631693870.9154453,641,0.0018860000418499112
1631693986.9143076,642,0.0018319999799132347
1631694105.044281,643,0.00177800003439188
1631694230.9156835,644,0.0017239999724552035
1631694355.8109245,645,0.0016700000269338489
1631694472.3802006,646,0.0016159999649971724
1631694587.963264,647,0.0015620000194758177
1631694705.108804,648,0.0015079999575391412
1631694821.5933607,649,0.0014540000120177865
1631694937.7951474,650,0.00139999995008111
1631695087.8913772,651,0.0013460000045597553
1631695204.6399312,652,0.0012919999426230788
1631695332.2448323,653,0.0012379999971017241
1631695454.718571,654,0.0011840000515803695
1631695576.7976713,655,0.001129999989643693
1631695704.3238063,656,0.0010760000441223383
1631695826.5444674,657,0.0010219999821856618
1631695950.0745125,658,0.0009679999784566462
1631696087.9850142,659,0.0009139999747276306
1631696239.2443147,660,0.000859999970998615
1631696404.077181,661,0.0008060000254772604
1631696522.6439257,662,0.0007520000217482448
1631696645.7059197,663,0.0006980000180192292
1631696760.5880833,664,0.0006440000142902136
1631696875.9107463,665,0.000590000010561198
1631696991.6199293,666,0.0005360000068321824
1631697107.3218098,667,0.0005179999861866236
1631697223.8080611,668,0.0005719999899156392
1631697357.7901847,669,0.0006259999936446548
1631697544.0412252,670,0.0006799999973736703
1631697697.606588,671,0.0007340000011026859
1631697824.2791622,672,0.0007880000048317015
1631697948.36773,673,0.0008420000085607171
1631698065.5927932,674,0.0008960000122897327
1631698182.8288467,675,0.0009500000160187483
1631698305.0700376,676,0.001003999961540103
1631698426.7954485,677,0.0010580000234767795
1631698552.4897244,678,0.0011119999689981341
1631698673.1672466,679,0.0011660000309348106
1631698787.97467,680,0.0012199999764561653
1631698928.1594658,681,0.0012740000383928418
1631699044.2033987,682,0.0013279999839141965
1631699162.014328,683,0.001382000045850873
1631699280.7226963,684,0.0014359999913722277
1631699400.1351056,685,0.0014900000533089042
1631699518.321208,686,0.0015439999988302588
1631699636.058481,687,0.0015979999443516135
1631699753.74954,688,0.00165200000628829
